CustomerID,First_Purchase,Recency,Frequency,Monetary,Min,Max,Mean
15900,24,24,1,337.28,0.39,22.5,7.18
15901,155,17,3,351.73,0.21,16.95,3.17
15903,296,10,7,5126.34,5.04,237.6,69.28
15904,9,9,1,164.68,0.55,28.75,5.49
15906,256,20,7,1521.79,0.65,51.0,10.45
15907,211,4,3,882.72,0.12,34.65,3.91
15909,174,174,1,191.94,5.04,61.2,27.42
15910,317,1,8,1228.88,0.39,19.8,4.62
15912,234,179,2,264.62,0.42,35.4,13.93
15916,367,17,8,1466.01,0.78,44.75,9.95
15917,248,248,1,123.1,1.25,29.9,10.26
15918,272,191,2,334.23,1.25,35.7,8.36
15919,369,20,2,525.69,0.39,25.5,4.31
15920,155,155,4,167.5,0.1,8.95,2.79
15921,173,173,1,323.03,1.25,81.12,13.46
15922,374,374,1,363.6,13.2,75.6,33.59
15923,373,373,1,127.08,0.85,20.8,6.05
15925,195,195,1,207.15,5.8,38.25,17.26
15930,68,68,1,426.63,14.85,35.4,20.32
15932,290,5,8,2461.85,4.56,122.04,21.7
15933,87,22,3,1107.46,4.56,45.0,14.97
15935,242,240,2,416.86,5.04,308.82,34.74
15937,65,65,1,145.35,14.85,33.6,20.76
15938,324,113,5,404.58,9.9,60.0,22.48
15939,332,90,15,6102.26,10.08,306.0,80.46
15940,312,312,1,31.8,35.8,35.8,35.8
15942,134,134,1,337.44,10.08,45.0,24.1
15944,277,277,1,325.1,15.8,175.2,54.18
15945,366,366,1,181.0,13.6,167.4,90.5
15947,83,83,1,1708.24,13.28,179.0,58.9
15948,44,9,2,955.24,10.2,23.4,15.92
15949,72,17,2,364.72,9.36,35.4,19.2
15950,360,32,4,1684.46,0.85,67.85,17.99
15951,286,9,2,669.57,9.96,31.6,17.27
15952,226,34,4,781.91,0.65,35.4,9.31
15953,370,16,8,1632.43,0.42,81.6,17.09
15955,373,25,14,4389.81,6.64,179.0,24.13
15957,32,32,1,428.89,0.84,50.4,10.21
15958,75,75,1,104.35,1.7,43.45,14.91
15963,46,20,2,470.76,7.8,39.6,16.81
15965,368,18,4,808.87,0.55,59.0,7.29
15967,319,24,2,397.68,0.65,24.75,4.97
15969,186,3,3,582.9,10.2,83.2,33.3
15970,304,304,1,314.1,12.6,49.8,28.55
15971,312,18,12,4199.85,4.95,708.0,120.0
15973,367,367,1,99.77,17.0,197.1,76.96
15974,289,40,7,3429.55,4.56,175.2,19.56
15975,85,85,1,371.01,9.36,23.4,15.46
15976,221,166,2,427.64,0.84,23.4,4.45
15977,40,18,2,1054.73,1.9,56.16,16.23
15978,78,78,1,1098.78,9.36,70.8,22.42
15980,255,89,3,2398.86,18.75,199.2,55.79
15981,312,25,8,3408.48,12.6,102.0,35.14
15983,374,23,4,1465.12,0.84,91.8,13.08
15984,369,3,10,2759.93,0.42,183.06,10.78
15985,237,124,2,1037.42,12.6,122.4,30.88
15986,31,31,1,168.12,6.24,19.8,12.01
15987,369,13,7,1432.77,0.21,353.34,11.19
15988,20,20,1,156.78,1.25,22.5,6.03
15990,288,45,2,792.11,2.9,51.0,15.23
15992,4,4,1,41.99,13.52,14.95,14.0
15993,45,9,7,2736.92,0.29,30.0,5.12
15994,55,55,1,414.27,2.25,49.92,12.95
15996,367,89,6,1016.68,1.25,35.95,8.13
15998,363,37,5,3074.42,0.55,47.7,6.11
16000,3,3,3,12393.7,855.6,2046.0,1377.08
16003,360,30,5,2735.37,2.55,250.0,26.56
16005,271,13,4,578.71,0.39,9.95,2.88
16006,212,212,1,101.4,3.48,33.2,12.68
16007,216,48,4,1693.81,0.55,30.0,4.45
16008,205,24,3,478.78,0.85,31.8,14.51
16009,160,23,4,972.11,0.85,59.0,11.86
16010,363,246,3,392.4,0.29,38.35,4.97
16011,367,9,16,3352.96,0.42,70.8,15.97
16012,156,36,3,1415.29,1.45,127.5,15.06
16013,372,4,47,33366.25,11.9,1815.0,267.13
16014,292,38,3,637.58,0.55,22.5,4.69
16015,50,4,3,689.7,0.29,85.32,3.89
16016,367,4,8,1440.06,0.29,33.9,6.54
16017,48,48,1,211.88,1.25,19.95,6.62
16018,181,40,2,408.9,1.25,49.92,14.6
16019,365,47,9,3450.24,0.95,175.2,23.66
16020,66,17,3,851.01,8.2,102.0,18.5
16022,261,261,1,602.63,0.55,42.5,8.49
16023,267,47,3,719.81,0.42,20.85,7.13
16024,13,13,1,251.03,0.21,15.12,3.98
16025,30,30,1,439.66,9.36,23.4,15.7
16026,44,44,1,236.09,1.25,15.6,7.38
16027,303,92,6,852.12,14.75,165.0,58.41
16029,374,39,63,53168.69,30.6,8142.75,335.48
16030,310,310,1,331.24,2.95,27.9,11.42
16031,248,93,2,547.9,0.19,39.95,5.59
16033,370,6,20,8690.03,0.42,85.0,7.78
16034,333,197,3,437.7,1.25,71.4,19.9
16036,264,88,2,758.92,1.65,60.84,13.8
16037,359,270,3,855.02,6.96,139.8,21.92
16038,202,8,3,454.33,3.9,35.7,18.15
16040,269,66,3,1313.55,7.56,48.9,20.21
16041,142,31,3,3166.4,208.8,1044.0,527.73
16042,333,23,5,1127.57,7.95,34.68,16.82
16043,318,38,4,773.99,5.04,70.8,19.85
16045,291,120,4,1340.7,5.04,45.0,16.15
16048,374,374,2,243.69,5.04,50.4,32.06
16049,76,41,3,1074.81,0.21,30.0,3.59
16050,174,174,1,137.9,2.88,24.9,13.79
16052,55,55,1,362.06,0.65,40.56,10.65
16053,123,33,2,1511.95,6.8,57.6,18.0
16054,146,146,1,783.9,1.74,31.9,11.2
16055,221,221,1,134.8,9.9,24.95,16.85
16056,46,46,1,650.75,1.25,40.8,9.86
16057,285,17,7,2140.22,9.95,39.6,18.7
16059,368,66,6,1453.16,0.85,30.0,8.16
16062,365,10,4,1153.62,5.04,102.0,18.03
16063,261,261,1,335.32,10.08,20.4,14.58
16065,366,366,1,367.14,0.55,40.8,5.03
16066,125,17,5,1521.04,0.39,103.68,15.06
16070,33,23,2,852.15,2.88,102.0,25.82
16071,45,45,1,326.24,5.04,23.4,15.54
16072,289,289,1,584.32,6.72,102.0,25.41
16073,298,298,1,94.35,122.4,122.4,122.4
16076,209,4,10,2173.53,1.1,59.4,17.32
16078,284,284,1,79.2,79.2,79.2,79.2
16079,41,17,3,1352.0,5.04,408.0,64.38
16080,275,82,2,176.6,8.5,41.6,21.72
16081,367,57,5,2799.42,0.39,81.6,12.55
16083,361,101,2,1317.62,4.56,158.4,42.5
16084,300,300,1,436.18,0.55,45.9,11.48
16085,321,24,5,981.51,0.42,17.9,5.88
16086,368,60,5,1119.31,2.9,99.6,28.75
16091,199,155,2,315.06,10.2,24.96,17.5
16092,255,115,3,779.36,6.72,30.0,16.04
16093,107,107,1,17.0,17.0,17.0,17.0
16094,220,12,4,1041.83,9.36,51.0,17.11
16096,265,265,1,320.62,10.08,125.0,26.72
16097,241,241,1,185.05,14.95,30.0,18.5
16098,374,88,7,2005.63,3.75,178.2,29.93
16099,226,51,3,731.9,8.4,41.6,18.77
16101,71,71,1,1245.96,6.64,30.0,16.98
16102,129,43,3,1842.14,2.52,129.0,32.32
16103,234,8,6,1429.64,12.5,149.0,29.78
16104,62,62,1,298.21,1.65,50.85,10.65
16105,249,249,1,336.96,10.5,101.76,25.92
16106,66,66,1,108.38,13.28,23.4,18.06
16107,184,18,7,3204.16,17.7,237.6,103.36
16108,85,85,1,816.1,7.44,34.68,17.55
16109,309,219,2,611.88,4.56,131.4,33.99
16110,312,46,3,1320.95,0.39,30.0,3.86
16112,339,144,4,195.74,4.56,51.84,12.23
16113,184,184,1,161.38,0.55,20.16,5.38
16114,171,171,1,135.75,12.6,19.8,16.97
16115,293,10,8,1660.88,0.65,29.7,5.95
16116,212,212,1,592.88,2.28,39.8,18.02
16117,190,190,1,232.21,1.25,22.5,7.74
16119,73,9,2,423.36,10.08,59.4,26.46
16120,60,60,4,1294.14,1.65,151.2,43.64
16121,216,58,2,854.66,0.39,29.88,4.19
16122,367,74,4,684.42,3.36,124.8,18.01
16123,52,52,1,307.78,10.08,39.6,19.24
16124,318,318,1,187.15,11.9,33.9,22.64
16125,368,368,1,289.35,10.5,45.0,22.26
16126,297,30,4,6287.77,15.3,170.0,53.74
16127,40,40,1,656.25,7.9,46.8,16.41
16128,283,18,5,1880.22,5.04,79.8,21.13
16131,240,52,6,3506.54,6.96,135.0,44.96
16133,319,4,33,14305.66,2.88,348.0,43.16
16134,360,22,2,603.69,8.2,35.4,17.66
16135,263,263,1,517.55,9.9,175.2,24.65
16136,278,60,3,709.38,7.8,47.7,19.17
16139,207,19,3,635.41,9.96,49.5,20.5
16140,372,66,2,703.77,5.04,103.68,20.72
16141,89,89,1,620.4,10.08,41.6,20.68
16142,250,250,1,535.34,5.04,40.8,14.47
16143,370,4,6,2419.84,6.8,250.0,20.73
16144,247,247,1,175.2,175.2,175.2,175.2
16145,360,9,11,3741.98,2.88,70.2,16.96
16146,233,158,3,734.13,10.2,102.0,25.31
16147,134,134,1,375.0,5.04,30.0,17.05
16148,297,297,1,76.32,76.32,76.32,76.32
16149,143,5,2,280.52,9.12,25.2,15.58
16150,373,43,5,1906.07,8.5,39.8,17.55
16152,269,269,1,1829.04,17.0,131.4,63.07
16153,355,50,5,1824.23,6.64,76.32,20.5
16156,311,9,9,2994.62,4.68,118.8,24.16
16157,73,16,3,644.24,13.52,118.8,36.48
16159,282,282,1,348.2,15.0,45.0,24.87
16160,86,66,2,1009.45,18.72,232.0,51.27
16161,369,2,19,5311.08,0.84,49.5,11.75
16162,253,253,1,37.4,11.9,25.5,18.7
16163,366,233,2,441.6,16.35,415.0,142.77
16164,43,18,3,802.53,9.36,104.04,24.19
16168,370,11,27,3770.6,10.08,257.76,38.65
16169,76,9,4,1822.97,2.88,70.8,21.45
16170,249,51,6,1880.42,2.88,46.8,15.08
16171,60,60,1,73.2,23.4,24.9,24.4
16172,242,96,5,1140.21,5.04,59.4,16.52
16173,99,16,6,1406.57,6.72,44.55,16.88
16174,152,127,3,1009.55,12.75,249.6,43.89
16175,241,95,4,1037.59,9.9,35.7,17.89
16177,51,51,1,331.95,14.85,41.6,22.13
16178,139,139,1,197.9,14.75,47.8,24.74
16179,61,61,1,215.83,5.04,41.7,19.62
16180,253,101,8,10217.48,7.8,179.0,63.3
16181,74,74,1,305.54,8.5,141.6,27.78
16182,295,73,4,6617.65,10.2,537.0,236.34
16183,68,68,1,338.71,14.85,83.4,22.58
16184,212,65,6,1155.54,10.2,54.08,25.75
16185,233,17,2,529.41,8.2,25.5,17.08
16186,373,23,12,3991.94,5.04,70.8,18.38
16187,285,32,15,6841.24,5.04,83.2,23.43
16188,243,45,4,981.86,4.56,39.6,14.65
16189,86,16,2,215.48,8.7,60.0,19.59
16190,41,41,1,215.08,14.85,89.85,35.85
16191,361,3,13,4913.32,5.04,326.4,38.66
16193,237,237,1,314.45,5.04,25.2,16.55
16198,76,76,1,400.68,0.0,41.6,26.71
16200,165,5,2,1068.87,0.29,33.9,6.21
16201,110,4,4,1821.52,3.48,54.08,16.79
16202,361,361,1,365.27,5.04,63.6,20.29
16203,373,59,4,589.15,10.2,25.5,16.94
16204,24,24,1,384.18,0.29,30.0,7.68
16205,180,31,4,757.63,0.38,90.0,7.81
16206,328,55,4,537.06,0.42,70.8,8.52
16207,26,26,1,394.38,1.9,50.0,20.76
16208,290,45,2,664.26,0.42,39.8,10.06
16209,247,89,5,2262.62,6.96,1220.4,49.19
16210,374,2,18,21086.3,6.72,3254.4,171.43
16211,89,89,1,542.77,6.64,175.2,23.78
16212,284,20,2,681.19,9.95,25.5,16.84
16213,79,79,1,159.0,9.9,76.5,26.5
16214,270,171,3,1062.75,10.2,102.0,24.15
16215,81,81,1,242.35,9.95,25.2,17.31
16216,268,268,1,914.93,6.6,165.0,24.73
16217,283,236,2,259.39,11.7,65.4,20.28
16218,374,30,7,3054.87,10.2,116.0,36.72
16221,368,37,3,860.86,0.84,51.0,9.06
16222,319,319,1,773.55,0.42,23.6,6.34
16224,250,58,4,1295.3,3.75,40.8,13.49
16225,278,45,5,1096.32,0.29,44.55,8.18
16226,236,204,3,255.12,13.92,70.8,31.89
16227,226,226,1,308.32,11.4,166.8,52.37
16229,213,88,2,1010.6,6.3,75.0,21.5
16230,221,190,2,542.03,7.5,35.4,15.49
16232,216,44,4,983.23,4.56,75.0,26.78
16233,367,72,3,422.13,10.2,87.6,24.39
16235,333,41,5,858.41,9.95,43.0,18.85
16236,79,79,1,432.2,9.96,49.8,21.61
16239,190,57,2,372.9,10.4,51.0,21.8
16240,78,25,2,3693.81,6.64,290.0,27.55
16241,370,10,13,2590.31,0.29,34.0,3.95
16242,278,9,7,3574.91,0.39,47.2,12.26
16243,55,34,2,409.1,0.95,85.0,8.02
16244,373,212,2,1522.75,7.8,31.6,16.73
16245,257,24,3,1352.36,4.68,35.95,15.71
16247,171,171,1,114.56,0.42,19.9,7.16
16248,62,62,1,152.94,9.96,25.2,21.85
16249,240,53,5,1800.07,9.9,99.0,26.09
16250,374,262,2,389.44,5.04,27.0,16.23
16253,256,67,2,3665.62,6.3,106.2,29.95
16255,366,17,8,2609.3,0.19,40.32,9.7
16256,267,267,1,732.63,13.2,102.0,57.88
16257,177,177,1,46.95,21.95,25.0,23.48
16258,220,46,5,5203.51,9.96,403.2,38.54
16260,51,51,1,1035.45,15.0,204.0,57.53
16261,247,18,4,728.54,0.42,29.85,6.12
16265,365,10,9,5423.15,2.28,104.0,21.11
16266,207,74,7,861.89,0.42,50.0,14.13
16268,72,72,2,667.65,4.56,50.0,14.84
16270,354,354,1,1141.24,10.08,102.0,21.13
16271,359,3,5,1398.69,0.42,62.4,10.8
16272,117,117,1,411.7,0.55,25.0,16.47
16274,374,374,1,351.75,0.85,29.95,5.41
16275,197,197,1,559.87,5.04,40.8,16.97
16276,177,177,1,810.6,15.0,532.8,135.1
16278,101,101,1,537.83,6.64,220.0,24.63
16279,177,22,3,1489.88,0.95,45.0,14.18
16281,73,73,1,2062.06,16.5,270.0,121.3
16282,340,340,1,168.3,4.95,34.0,15.3
16283,209,6,5,1531.51,0.65,45.0,9.46
16284,51,32,2,812.68,0.42,39.6,7.89
16287,170,170,1,142.5,6.72,25.2,17.81
16292,122,122,1,280.9,6.64,30.0,17.78
16293,368,22,10,2236.74,5.04,50.4,19.06
16295,65,10,4,1328.55,4.68,39.8,16.82
16297,269,269,1,275.4,5.04,23.4,15.1
16298,187,23,3,598.2,12.6,95.4,22.16
16302,127,127,1,212.82,10.0,51.0,21.2
16303,334,26,3,5305.83,10.2,123.75,33.09
16305,139,139,1,361.22,6.96,20.8,16.42
16306,368,214,6,602.27,1.7,53.1,15.42
16308,262,38,4,2560.0,320.0,960.0,640.0
16309,241,107,2,686.67,5.04,89.25,16.82
16311,50,18,2,616.26,4.68,33.2,16.66
16313,50,4,2,274.15,11.7,23.4,17.13
16315,331,331,1,226.37,12.75,19.9,16.17
16316,359,65,8,2755.56,2.28,250.0,19.46
16317,298,120,3,1341.65,8.5,69.12,19.44
16318,36,36,1,328.15,10.2,39.6,17.27
16319,218,218,1,404.4,118.8,142.8,134.8
16322,37,2,2,326.75,1.7,24.96,8.83
16323,197,197,1,207.5,207.5,207.5,207.5
16324,178,129,3,408.59,0.39,17.5,3.68
16325,246,47,3,510.54,13.52,71.4,33.01
16326,335,6,14,3014.22,0.42,70.8,10.13
16327,370,15,6,3820.27,0.85,67.6,12.05
16330,113,18,3,242.21,0.24,112.5,6.46
16332,306,29,7,1572.8,0.12,55.6,10.48
16333,310,8,22,26626.8,152.64,2601.0,591.71
16337,37,37,1,151.05,10.2,20.0,15.1
16338,158,158,1,214.8,7.5,49.5,19.53
16339,285,285,1,94.05,1.25,7.95,5.22
16340,108,108,1,534.31,0.29,30.0,3.79
16341,202,25,4,1959.38,5.04,104.0,25.61
16342,180,76,4,322.41,9.96,41.6,21.49
16343,17,17,2,328.58,1.25,26.0,7.64
16344,159,159,1,101.1,35.7,65.4,50.55
16345,45,45,1,565.46,1.69,100.0,15.28
16347,37,12,2,847.45,0.29,69.3,9.97
16348,241,33,7,1415.65,0.39,50.0,6.38
16349,291,291,1,53.5,0.42,15.95,5.94
16350,334,22,4,1100.47,8.4,39.6,19.59
16351,333,333,1,153.9,16.5,25.5,19.24
16352,38,18,2,494.44,6.72,30.6,17.66
16353,370,4,23,6675.71,6.6,475.2,71.02
16354,74,64,2,395.8,2.49,35.4,10.15
16356,278,198,3,210.32,1.65,21.8,6.83
16357,214,34,3,658.88,9.9,39.6,19.38
16358,185,2,4,2024.95,5.04,70.8,18.6
16359,332,8,9,1460.37,2.1,228.96,26.53
16360,89,5,6,3349.57,0.39,35.7,5.43
16361,72,10,4,891.21,0.65,33.9,8.57
16362,92,33,5,627.29,0.83,49.92,9.22
16363,54,54,1,109.36,9.96,35.4,21.87
16364,138,12,2,705.79,1.25,39.8,13.57
16365,368,18,9,1540.42,0.85,393.7,30.2
16366,19,19,1,327.3,10.5,35.4,18.18
16367,363,38,2,800.67,0.29,20.8,6.3
16368,29,3,2,479.91,0.39,50.4,6.96
16369,197,19,3,1545.41,0.38,52.2,13.21
16370,226,83,4,1301.91,0.42,33.9,5.89
16372,34,34,2,355.73,0.42,19.9,3.87
16374,263,67,2,466.73,0.55,23.8,4.28
16376,18,9,2,965.47,0.39,107.1,7.99
16377,268,268,1,676.2,25.2,390.0,135.24
16378,311,248,3,362.95,7.8,53.1,15.78
16379,79,5,4,2131.9,7.8,62.4,19.98
16380,62,62,1,1743.15,1.25,750.0,56.23
16383,269,75,2,643.76,0.42,40.8,6.57
16384,264,90,2,584.5,10.2,45.9,17.71
16385,367,61,3,554.86,0.38,42.5,9.73
16386,254,29,2,302.57,0.12,17.7,3.74
16387,323,323,1,94.36,15.0,40.56,23.59
16389,284,54,4,1362.27,6.25,175.2,40.65
16392,270,270,1,217.89,0.55,22.1,5.07
16393,370,3,13,2935.8,0.55,74.7,9.3
16394,290,57,5,1412.06,4.68,100.8,18.74
16395,331,61,5,1482.06,0.39,40.8,7.19
16398,254,155,2,1631.15,5.8,72.0,20.8
16399,236,20,2,408.02,0.55,25.0,5.67
16400,95,95,1,303.93,1.45,34.68,10.48
16401,328,2,12,4061.24,0.65,148.5,22.03
16402,370,265,2,293.45,0.85,52.2,5.15
16403,313,313,1,161.05,10.4,23.4,17.75
16404,71,71,1,443.05,12.5,39.8,19.26
16405,311,303,2,167.25,0.65,92.4,33.45
16406,19,19,1,154.35,0.3,8.85,2.66
16407,313,13,10,2079.68,0.55,75.0,12.38
16409,318,37,5,2022.98,0.42,40.32,8.76
16411,370,20,2,211.7,0.83,20.85,4.81
16412,54,54,1,135.99,0.95,16.6,4.53
16413,57,57,1,262.2,0.85,33.2,8.46
16414,281,22,2,126.25,9.95,33.0,18.04
16415,45,45,1,200.27,0.39,30.0,4.26
16416,57,27,3,1026.99,0.78,119.4,14.81
16418,227,45,3,631.12,0.83,29.95,6.64
16419,312,113,6,945.96,0.83,79.6,19.17
16422,370,18,51,33805.69,7.8,408.0,94.0
16423,25,25,1,346.12,5.04,60.84,19.23
16424,192,192,1,82.56,15.9,40.56,26.71
16425,303,303,1,302.7,8.7,31.8,14.41
16426,277,3,10,1863.76,0.39,81.36,5.28
16427,285,264,2,241.06,0.84,53.1,26.78
16429,107,107,1,284.55,4.95,279.6,142.28
16430,58,58,1,300.85,20.85,100.8,50.14
16431,298,214,3,623.28,0.29,45.0,8.2
16432,65,65,1,287.4,15.0,144.0,35.92
16433,29,29,1,184.26,0.95,63.6,10.84
16434,300,30,7,1511.8,1.25,45.0,14.13
16438,83,6,5,798.35,0.38,26.1,6.05
16440,215,8,5,3640.67,0.84,102.0,12.91
16441,292,68,2,381.2,3.75,30.6,15.88
16442,361,2,3,609.3,0.12,30.0,3.56
16444,265,47,4,638.77,0.42,41.3,7.79
16445,34,34,1,230.51,0.55,12.5,3.66
16446,206,1,2,2.9,1.25,168469.6,56157.5
16447,136,136,1,255.91,1.45,31.2,7.53
16448,199,199,1,182.99,1.65,35.4,9.63
16449,281,198,2,674.69,3.75,34.8,17.69
16450,150,150,1,311.92,8.5,70.8,28.36
16451,88,88,1,266.97,6.72,49.8,19.07
16455,372,64,7,1841.18,1.9,34.68,18.6
16456,374,100,5,2158.18,0.19,104.0,19.62
16457,219,219,1,208.36,13.52,46.8,23.15
16458,361,3,18,3482.74,0.78,41.6,17.24
16460,82,29,3,811.23,0.39,47.7,6.15
16461,178,178,1,142.92,0.85,15.95,4.47
16462,284,74,3,102.0,34.0,68.0,45.33
16463,205,22,4,1383.7,4.56,45.0,17.35
16464,143,20,3,1298.66,0.39,27.84,5.65
16466,293,34,7,1595.96,1.1,86.1,10.93
16468,75,75,1,74.9,12.5,62.4,37.45
16469,247,24,4,625.42,0.14,15.95,3.66
16470,359,52,4,747.82,0.29,29.7,4.59
16471,275,275,1,223.95,10.2,25.2,17.23
16473,337,165,3,314.86,9.95,40.56,17.56
16474,146,8,7,1750.62,0.16,50.4,5.37
16475,274,89,4,544.3,7.8,85.0,19.44
16477,372,64,7,2494.46,6.96,35.4,17.09
16478,66,26,3,331.0,10.08,39.6,19.47
16479,11,11,2,300.83,0.95,24.9,8.6
16480,76,76,1,769.29,0.39,79.2,14.51
16482,16,16,1,220.62,4.56,18.72,12.26
16483,193,193,1,139.35,1.65,15.95,7.33
16484,191,174,2,379.4,10.2,25.5,16.17
16485,78,78,1,363.65,0.55,35.7,8.66
16488,149,34,3,492.2,2.88,60.0,17.2
16491,47,47,1,731.5,8.4,59.4,18.76
16493,330,80,4,1329.66,4.68,70.8,24.14
16494,297,297,1,826.53,1.32,40.8,16.53
16495,277,4,3,648.26,0.39,40.8,7.37
16496,317,9,3,1562.22,5.04,68.0,16.84
16497,334,50,6,2965.69,5.04,99.0,21.81
16498,163,162,2,86.12,0.95,29.7,6.73
16499,365,361,2,319.1,10.2,35.4,19.23
16500,331,5,6,400.86,10.2,165.0,36.44
16503,361,107,4,1421.43,6.8,33.9,17.05
16504,26,26,1,465.88,0.38,33.0,5.61
16505,32,32,1,777.6,119.52,358.56,194.4
16506,41,20,2,90.3,19.8,35.4,30.1
16509,297,297,1,363.7,16.95,76.5,27.98
16510,373,373,1,248.1,11.9,30.6,19.08
16511,267,22,3,918.33,0.85,46.8,5.78
16513,44,5,4,874.59,5.04,90.0,24.99
16515,312,53,5,1624.14,0.65,142.8,14.63
16516,31,31,1,101.7,15.0,19.8,16.95
16517,278,278,1,162.7,3.95,25.0,9.57
16518,285,62,2,480.92,2.5,60.0,12.11
16519,366,26,2,215.08,2.08,51.0,16.54
16520,366,187,3,1036.62,1.25,39.8,6.71
16523,316,2,21,9295.67,4.56,198.0,32.48
16525,367,3,26,11895.57,10.08,330.0,71.19
16526,172,172,1,290.36,6.8,71.4,19.36
16527,82,82,1,228.06,1.65,35.4,16.29
16528,4,4,1,244.41,7.8,25.5,14.38
16529,191,191,1,455.25,0.55,44.25,15.18
16531,361,23,7,1244.59,4.8,33.9,16.16
16532,339,18,3,6748.8,374.4,2232.0,1687.2
16533,69,20,3,1014.19,0.39,45.0,6.15
16535,6,6,1,593.75,5.04,63.75,19.15
16536,111,111,1,538.17,0.85,39.8,10.15
16539,374,3,4,1388.81,9.9,70.8,30.86
16542,54,54,1,119.62,11.5,53.1,23.92
16545,165,165,1,339.3,25.2,237.6,113.1
16549,335,11,10,4034.9,0.39,61.2,4.36
16550,369,109,5,2266.25,1.25,38.25,9.16
16551,337,96,3,922.12,4.68,92.16,28.82
16552,374,243,2,379.73,10.2,91.8,22.34
16553,361,164,12,5664.57,11.7,244.8,68.09
16554,332,43,3,641.55,0.85,39.6,16.1
16555,110,36,2,285.89,10.08,25.2,16.82
16556,361,67,7,3313.79,5.04,81.6,16.01
16557,138,25,2,281.85,12.5,46.8,25.62
16558,367,1,20,8257.04,1.58,252.0,18.13
16560,359,27,2,816.51,5.04,39.6,15.03
16561,60,6,2,511.12,9.96,24.75,16.49
16563,54,54,1,1077.74,5.04,232.0,56.72
16565,365,365,1,173.7,17.85,138.0,57.9
16566,293,16,5,614.01,7.8,108.16,34.15
16567,337,195,2,865.6,10.0,104.88,24.73
16569,4,4,1,124.2,10.5,47.7,24.84
16570,312,16,10,3622.95,4.68,121.68,29.67
16571,282,27,3,1285.22,2.88,40.8,16.34
16572,276,128,3,999.7,8.5,35.95,17.71
16573,291,85,2,648.41,5.04,35.4,15.8
16574,72,72,1,451.44,9.96,26.4,16.12
16581,183,183,1,70.44,4.56,19.8,11.76
16582,114,114,1,313.62,10.5,162.72,52.27
16583,374,374,1,233.45,14.85,20.4,16.68
16584,255,81,2,908.03,10.08,105.0,33.43
16586,249,249,1,463.95,12.75,102.0,57.99
16587,233,233,1,225.15,9.95,25.5,17.32
16589,162,72,3,459.24,6.96,19.92,13.92
16591,69,69,1,213.5,3.4,106.2,21.35
16592,288,5,16,4073.28,9.36,91.8,19.04
16593,328,51,3,330.03,0.85,69.6,12.22
16594,76,76,1,181.09,0.39,12.75,3.42
16595,62,62,1,360.16,0.39,30.0,4.24
16596,367,16,2,250.15,14.85,39.8,20.85
16597,5,5,1,90.04,4.68,25.28,12.86
16598,286,286,1,140.7,9.9,18.6,14.5
16600,339,5,6,813.52,2.88,30.0,13.12
16601,41,41,1,242.7,1.17,35.8,8.09
16602,37,37,1,494.73,10.2,78.96,18.21
16603,92,75,2,482.47,2.88,25.2,14.19
16607,359,18,14,3038.67,4.0,295.0,19.46
16609,253,16,7,5450.96,4.56,62.4,19.9
16610,220,220,1,75.66,9.96,17.7,12.61
16611,187,187,1,120.99,5.04,22.5,12.95
16612,312,33,4,1187.66,9.96,51.0,17.99
16613,71,71,1,618.59,10.2,35.4,20.62
16614,183,183,1,506.19,12.75,67.5,19.47
16616,158,16,2,500.42,5.04,79.9,15.16
16617,236,236,1,151.85,10.4,60.0,30.37
16618,323,32,5,2630.64,6.96,157.92,27.58
16619,264,264,1,204.41,10.08,25.5,16.16
16620,261,4,2,178.96,6.96,34.0,19.88
16621,278,52,4,813.48,9.96,127.5,28.05
16623,246,246,1,129.45,8.85,65.4,25.89
16624,198,81,2,810.57,0.55,74.0,16.89
16625,275,275,1,333.08,5.04,19.8,14.48
16626,267,1,17,4379.65,1.65,158.4,24.65
16627,80,80,1,322.8,6.64,30.0,16.14
16628,235,30,5,2183.04,8.5,102.0,18.7
16629,97,74,2,408.63,0.55,35.7,6.81
16633,235,18,6,2878.15,5.04,60.0,18.97
16634,373,223,2,217.9,13.0,53.1,24.21
16637,226,33,4,1124.59,6.64,71.9,16.73
16638,369,23,10,1676.47,3.51,119.9,17.88
16639,236,32,3,1169.38,9.96,102.0,25.15
16641,106,106,1,231.1,9.96,30.24,19.26
16642,208,5,2,679.83,6.84,47.7,20.24
16643,246,246,1,487.51,6.96,40.8,18.06
16644,213,178,2,833.78,6.8,20.4,13.45
16647,205,170,2,214.06,4.68,39.84,15.29
16648,43,43,1,270.86,5.04,23.4,15.3
16650,72,72,1,518.42,5.04,70.8,21.6
16652,274,59,7,6654.26,4.32,175.2,57.41
16653,72,17,2,1166.92,9.95,59.4,17.57
16654,369,142,4,594.97,4.56,40.8,20.73
16655,332,18,6,3789.52,0.29,204.0,14.69
16656,365,23,15,8568.24,10.08,504.0,118.16
16657,255,10,4,874.43,0.21,40.8,4.55
16658,369,369,1,123.24,0.85,69.3,15.4
16659,190,190,1,39.12,18.72,20.4,19.56
16660,320,17,4,810.45,17.0,457.2,79.23
16665,363,363,1,135.4,4.95,52.2,15.04
16666,20,20,1,118.98,0.39,10.5,3.72
16667,285,69,2,567.18,1.95,35.7,10.91
16668,285,16,6,306.72,9.96,39.0,15.34
16669,79,24,3,1344.88,0.39,38.25,8.65
16670,359,17,11,4022.46,3.36,43.8,16.25
